,Brand,Title,Name,Price,Rating,URL,Description,Clean_Text
1277,LRT,Women Boyfriend High Rise Light Blue Jeans,LRT Boyfriend Women Light Blue Jeans,755.0,3.9,https://www.flipkart.com/lrt-boyfriend-women-light-blue-jeans/p/itmcc3fc61a125c8,LRT Boyfriend Women Light Blue Jeans Women Boyfriend High Rise Light Blue Jeans,rise light high boyfriend blue jean lrt woman
1278,Tokyo Talkies,Women Flared Mid Rise White Jeans,Tokyo Talkies Flared Women White Jeans,569.0,3.8,https://www.flipkart.com/tokyo-talkies-flared-women-white-jeans/p/itmd827ba8250367,Tokyo Talkies Flared Women White Jeans Women Flared Mid Rise White Jeans,rise jean white talki mid flare woman tokyo
1279,Serendipity,Women Jogger Fit Mid Rise Blue Jeans,Serendipity Jogger Fit Women Blue Jeans,299.0,3.8,https://www.flipkart.com/serendipity-jogger-fit-women-blue-jeans/p/itm93ab427f6e2a7,Serendipity Jogger Fit Women Blue Jeans Women Jogger Fit Mid Rise Blue Jeans,rise fit mid blue jean woman jogger serendip
1280,SASSAFRAS,Women Regular High Rise Blue Jeans,SASSAFRAS Regular Women Blue Jeans,1007.0,3.7,https://www.flipkart.com/sassafras-regular-women-blue-jeans/p/itmc07bdc38bc1dc,SASSAFRAS Regular Women Blue Jeans Women Regular High Rise Blue Jeans,rise regular sassafra high blue jean woman
1281,Tokyo Talkies,Women Boyfriend High Rise Light Green Jeans,Tokyo Talkies Boyfriend Women Light Green Jeans,559.0,3.9,https://www.flipkart.com/tokyo-talkies-boyfriend-women-light-green-jeans/p/itmf1627f16586ec,Tokyo Talkies Boyfriend Women Light Green Jeans Women Boyfriend High Rise Light Green Jeans,rise light green high talki boyfriend jean woman tokyo
1282,TYFFYN,Women Skinny Mid Rise Black Jeans,TYFFYN Skinny Women Black Jeans,499.0,3.9,https://www.flipkart.com/tyffyn-skinny-women-black-jeans/p/itm67bed3259dfce,TYFFYN Skinny Women Black Jeans Women Skinny Mid Rise Black Jeans,rise tyffyn mid black jean skinni woman
1283,SASSAFRAS,Women Regular Mid Rise Green Jeans,SASSAFRAS Regular Women Green Jeans,699.0,4.1,https://www.flipkart.com/sassafras-regular-women-green-jeans/p/itm0d18016c48baa,SASSAFRAS Regular Women Green Jeans Women Regular Mid Rise Green Jeans,rise regular sassafra green mid jean woman
1284,Roadster,Women Jogger Fit Mid Rise Blue Jeans,Roadster Jogger Fit Women Blue Jeans,587.0,3.4,https://www.flipkart.com/roadster-jogger-fit-women-blue-jeans/p/itmbe0a31a5f3491,Roadster Jogger Fit Women Blue Jeans Women Jogger Fit Mid Rise Blue Jeans,rise fit mid roadster blue jean woman jogger
1285,Tokyo Talkies,Women Boyfriend Mid Rise Blue Jeans,Tokyo Talkies Boyfriend Women Blue Jeans,607.0,3.6,https://www.flipkart.com/tokyo-talkies-boyfriend-women-blue-jeans/p/itme66993dd34fbd,Tokyo Talkies Boyfriend Women Blue Jeans Women Boyfriend Mid Rise Blue Jeans,rise talki mid boyfriend blue jean woman tokyo
1286,Creatywitty,Women Slim High Rise Black Jeans,Creatywitty Slim Women Black Jeans,359.0,3.9,https://www.flipkart.com/creatywitty-slim-women-black-jeans/p/itmd645d54dab3e5,Creatywitty Slim Women Black Jeans Women Slim High Rise Black Jeans,rise slim creatywitti high black jean woman
1287,KOTTY,Women Regular High Rise Black Jeans,KOTTY Regular Women Black Jeans,526.0,3.4,https://www.flipkart.com/kotty-regular-women-black-jeans/p/itm0aab23520b39c,KOTTY Regular Women Black Jeans Women Regular High Rise Black Jeans,rise regular high kotti black jean woman
1288,Tokyo Talkies,Women Flared Mid Rise Blue Jeans,Tokyo Talkies Flared Women Blue Jeans,569.0,3.9,https://www.flipkart.com/tokyo-talkies-flared-women-blue-jeans/p/itma110701bce6a7,Tokyo Talkies Flared Women Blue Jeans Women Flared Mid Rise Blue Jeans,rise jean talki mid blue flare woman tokyo
1289,Nifty,Women Skinny Mid Rise Light Blue Jeans,Nifty Skinny Women Light Blue Jeans,493.0,4.0,https://www.flipkart.com/nifty-skinny-women-light-blue-jeans/p/itmf3vntgefhqtbk,Nifty Skinny Women Light Blue Jeans Women Skinny Mid Rise Light Blue Jeans,rise nifti light mid blue jean skinni woman
1290,MONTREZ,Women Jogger Fit High Rise White Jeans,MONTREZ Jogger Fit Women White Jeans,499.0,3.7,https://www.flipkart.com/montrez-jogger-fit-women-white-jeans/p/itm2a7b8ba4b140f,MONTREZ Jogger Fit Women White Jeans Women Jogger Fit High Rise White Jeans,rise fit white high montrez jean woman jogger
1291,Tokyo Talkies,Women Regular Low Rise Blue Jeans,Tokyo Talkies Regular Women Blue Jeans,659.0,4.1,https://www.flipkart.com/tokyo-talkies-regular-women-blue-jeans/p/itm9ba331a9a6f1e,Tokyo Talkies Regular Women Blue Jeans Women Regular Low Rise Blue Jeans,rise regular talki blue jean woman tokyo low
1292,KOTTY,Women Slim High Rise Black Jeans,KOTTY Slim Women Black Jeans,526.0,3.4,https://www.flipkart.com/kotty-slim-women-black-jeans/p/itm418b4705b4937,KOTTY Slim Women Black Jeans Women Slim High Rise Black Jeans,rise slim high kotti black jean woman
1293,KASHIAN,Women Boyfriend High Rise Dark Blue Jeans,KASHIAN Boyfriend Women Dark Blue Jeans,499.0,3.5,https://www.flipkart.com/kashian-boyfriend-women-dark-blue-jeans/p/itm6f02c1f69ac55,KASHIAN Boyfriend Women Dark Blue Jeans Women Boyfriend High Rise Dark Blue Jeans,rise high kashian boyfriend blue jean woman dark
1294,GUTI,Women Slim Mid Rise Blue Jeans,GUTI Slim Women Blue Jeans,499.0,3.8,https://www.flipkart.com/guti-slim-women-blue-jeans/p/itm6a4e8298d33c2,GUTI Slim Women Blue Jeans Women Slim Mid Rise Blue Jeans,rise slim guti mid blue jean woman
1295,GUTI,Women Flared High Rise Blue Jeans,GUTI Flared Women Blue Jeans,499.0,3.8,https://www.flipkart.com/guti-flared-women-blue-jeans/p/itm7d7c4dbda20ab,GUTI Flared Women Blue Jeans Women Flared High Rise Blue Jeans,rise jean guti high blue flare woman
1296,Pompous,Women Slim High Rise Black Jeans,Pompous Slim Women Black Jeans,466.0,4.1,https://www.flipkart.com/pompous-slim-women-black-jeans/p/itm57a2ef8cc47c9,Pompous Slim Women Black Jeans Women Slim High Rise Black Jeans,rise slim jean high black pompou woman
1297,LRT,Women Boyfriend High Rise Grey Jeans,LRT Boyfriend Women Grey Jeans,765.0,3.9,https://www.flipkart.com/lrt-boyfriend-women-grey-jeans/p/itma8a9886e87d5f,LRT Boyfriend Women Grey Jeans Women Boyfriend High Rise Grey Jeans,rise grey high boyfriend jean lrt woman
1298,KOTTY,Women Flared High Rise Black Jeans,KOTTY Flared Women Black Jeans,526.0,4.0,https://www.flipkart.com/kotty-flared-women-black-jeans/p/itm690a135d14aa8,KOTTY Flared Women Black Jeans Women Flared High Rise Black Jeans,rise jean high kotti black flare woman
1299,GUTI,Women Slim High Rise Blue Jeans,GUTI Slim Women Blue Jeans,499.0,4.4,https://www.flipkart.com/guti-slim-women-blue-jeans/p/itm6cf25d943dfab,GUTI Slim Women Blue Jeans Women Slim High Rise Blue Jeans,rise slim guti high blue jean woman
1300,JAINRIK,Women Boyfriend High Rise Black Jeans,JAINRIK Boyfriend Women Black Jeans,468.0,3.8,https://www.flipkart.com/jainrik-boyfriend-women-black-jeans/p/itme46a2505d1b7b,JAINRIK Boyfriend Women Black Jeans Women Boyfriend High Rise Black Jeans,rise high jainrik black boyfriend jean woman
1301,KASHIAN,Women Boyfriend High Rise Black Jeans,KASHIAN Boyfriend Women Black Jeans,499.0,3.6,https://www.flipkart.com/kashian-boyfriend-women-black-jeans/p/itm1063e71014820,KASHIAN Boyfriend Women Black Jeans Women Boyfriend High Rise Black Jeans,rise high kashian black boyfriend jean woman
1302,KOTTY,Women Boot-Leg Mid Rise Black Jeans,KOTTY Boot-Leg Women Black Jeans,599.0,3.7,https://www.flipkart.com/kotty-boot-leg-women-black-jeans/p/itm36b0f26dcde89,KOTTY Boot-Leg Women Black Jeans Women Boot-Leg Mid Rise Black Jeans,rise mid kotti black jean woman
1303,KOTTY,Women Flared High Rise Light Blue Jeans,KOTTY Flared Women Light Blue Jeans,599.0,4.0,https://www.flipkart.com/kotty-flared-women-light-blue-jeans/p/itmfba04640175fb,KOTTY Flared Women Light Blue Jeans Women Flared High Rise Light Blue Jeans,rise light jean high kotti blue flare woman
1304,Roadster,Women Skinny Mid Rise Blue Jeans,Roadster Skinny Women Blue Jeans,711.0,3.7,https://www.flipkart.com/roadster-skinny-women-blue-jeans/p/itmf86ytszxcd2hs,Roadster Skinny Women Blue Jeans Women Skinny Mid Rise Blue Jeans,rise mid roadster blue jean skinni woman
1305,KOTTY,Women Flared High Rise Dark Blue Jeans,KOTTY Flared Women Dark Blue Jeans,499.0,4.0,https://www.flipkart.com/kotty-flared-women-dark-blue-jeans/p/itmf27d9eade1442,KOTTY Flared Women Dark Blue Jeans Women Flared High Rise Dark Blue Jeans,rise jean high kotti blue flare woman dark
1306,Playfeel,Women Slim Mid Rise Black Jeans,Playfeel Slim Women Black Jeans,387.0,3.8,https://www.flipkart.com/playfeel-slim-women-black-jeans/p/itm9877ca387bafb,Playfeel Slim Women Black Jeans Women Slim Mid Rise Black Jeans,rise slim mid black playfeel jean woman
1307,M MODDY,Women Slim High Rise Black Jeans,M MODDY Slim Women Black Jeans,474.0,3.9,https://www.flipkart.com/m-moddy-slim-women-black-jeans/p/itmdefb01cd0c38e,M MODDY Slim Women Black Jeans Women Slim High Rise Black Jeans,rise slim high moddi black jean woman
1309,GUTI,Women Flared High Rise Blue Jeans,GUTI Flared Women Blue Jeans,499.0,4.0,https://www.flipkart.com/guti-flared-women-blue-jeans/p/itm9096e074732c5,GUTI Flared Women Blue Jeans Women Flared High Rise Blue Jeans,rise jean guti high blue flare woman
1310,zayla,Women Skinny High Rise White Jeans,zayla Skinny Women White Jeans,492.0,3.8,https://www.flipkart.com/zayla-skinny-women-white-jeans/p/itm3743cd6ed17fa,zayla Skinny Women White Jeans Women Skinny High Rise White Jeans,rise white zayla high jean skinni woman
1311,SASSAFRAS,Women Regular High Rise Dark Blue Jeans,SASSAFRAS Regular Women Dark Blue Jeans,699.0,4.0,https://www.flipkart.com/sassafras-regular-women-dark-blue-jeans/p/itmb9af69367c521,SASSAFRAS Regular Women Dark Blue Jeans Women Regular High Rise Dark Blue Jeans,rise regular sassafra high blue jean woman dark
1312,SASSAFRAS,Women Regular Mid Rise Black Jeans,SASSAFRAS Regular Women Black Jeans,699.0,3.6,https://www.flipkart.com/sassafras-regular-women-black-jeans/p/itm3c2acd57a61fb,SASSAFRAS Regular Women Black Jeans Women Regular Mid Rise Black Jeans,rise regular sassafra mid black jean woman
1313,KASHIAN,Women Skinny Mid Rise Dark Blue Jeans,KASHIAN Skinny Women Dark Blue Jeans,499.0,3.6,https://www.flipkart.com/kashian-skinny-women-dark-blue-jeans/p/itm38a57afeccac3,KASHIAN Skinny Women Dark Blue Jeans Women Skinny Mid Rise Dark Blue Jeans,rise mid kashian blue jean skinni woman dark
1314,beauty,Women Boyfriend High Rise Light Blue Jeans,beauty Boyfriend Women Light Blue Jeans,698.0,3.8,https://www.flipkart.com/beauty-boyfriend-women-light-blue-jeans/p/itme82790fe50ea1,beauty Boyfriend Women Light Blue Jeans Women Boyfriend High Rise Light Blue Jeans,rise light high beauti boyfriend blue jean woman
1315,KOTTY,Women Skinny High Rise Blue Jeans,KOTTY Skinny Women Blue Jeans,599.0,3.8,https://www.flipkart.com/kotty-skinny-women-blue-jeans/p/itm14f7aab5cf120,KOTTY Skinny Women Blue Jeans Women Skinny High Rise Blue Jeans,rise high kotti blue jean skinni woman
1316,CHALODIA,Women Flared High Rise Black Jeans,CHALODIA Flared Women Black Jeans,549.0,3.9,https://www.flipkart.com/chalodia-flared-women-black-jeans/p/itm5fca34019bf70,CHALODIA Flared Women Black Jeans Women Flared High Rise Black Jeans,chalodia rise jean high black flare woman
1317,UNITED DENIM,Women Flared Mid Rise Black Jeans,UNITED DENIM Flared Women Black Jeans,499.0,3.8,https://www.flipkart.com/united-denim-flared-women-black-jeans/p/itm36b5d81543d61,UNITED DENIM Flared Women Black Jeans Women Flared Mid Rise Black Jeans,rise jean mid unit black flare denim woman
1318,KOTTY,Women Slim High Rise Black Jeans,KOTTY Slim Women Black Jeans,599.0,3.6,https://www.flipkart.com/kotty-slim-women-black-jeans/p/itmb470e35200d2d,KOTTY Slim Women Black Jeans Women Slim High Rise Black Jeans,rise slim high kotti black jean woman
1319,KOTTY,Women Skinny High Rise Black Jeans,KOTTY Skinny Women Black Jeans,599.0,3.8,https://www.flipkart.com/kotty-skinny-women-black-jeans/p/itm4ee98fd99e677,KOTTY Skinny Women Black Jeans Women Skinny High Rise Black Jeans,rise high kotti black jean skinni woman
1320,Tokyo Talkies,Women Flared Mid Rise Black Jeans,Tokyo Talkies Flared Women Black Jeans,569.0,3.8,https://www.flipkart.com/tokyo-talkies-flared-women-black-jeans/p/itm1704bf342550f,Tokyo Talkies Flared Women Black Jeans Women Flared Mid Rise Black Jeans,rise jean talki mid black flare woman tokyo
1321,Purpleparka,Women Skinny High Rise Light Blue Jeans,Purpleparka Skinny Women Light Blue Jeans,499.0,3.9,https://www.flipkart.com/purpleparka-skinny-women-light-blue-jeans/p/itmf1062971d8821,Purpleparka Skinny Women Light Blue Jeans Women Skinny High Rise Light Blue Jeans,rise light purpleparka high blue jean skinni woman
1322,SASSAFRAS,Women Slim Mid Rise Black Jeans,SASSAFRAS Slim Women Black Jeans,799.0,3.8,https://www.flipkart.com/sassafras-slim-women-black-jeans/p/itmfgzuhkwgah3ft,SASSAFRAS Slim Women Black Jeans Women Slim Mid Rise Black Jeans,rise slim sassafra mid black jean woman
1323,KOTTY,Women Boyfriend High Rise Grey Jeans,KOTTY Boyfriend Women Grey Jeans,599.0,3.8,https://www.flipkart.com/kotty-boyfriend-women-grey-jeans/p/itmb3017544ef941,KOTTY Boyfriend Women Grey Jeans Women Boyfriend High Rise Grey Jeans,rise grey high kotti boyfriend jean woman
1324,LEE TEX,Women Flared High Rise Black Jeans,LEE TEX Flared Women Black Jeans,599.0,3.7,https://www.flipkart.com/lee-tex-flared-women-black-jeans/p/itm798c778b5fcb8,LEE TEX Flared Women Black Jeans Women Flared High Rise Black Jeans,rise jean tex high lee black flare woman
1325,BOTUMQUTE,Women Slim Mid Rise White Jeans,BOTUMQUTE Slim Women White Jeans,455.0,3.9,https://www.flipkart.com/botumqute-slim-women-white-jeans/p/itm79e7b5cfe9563,BOTUMQUTE Slim Women White Jeans Women Slim Mid Rise White Jeans,rise slim botumqut white mid jean woman
1326,KERRY,Women Flared Mid Rise Dark Blue Jeans,KERRY Flared Women Dark Blue Jeans,499.0,4.1,https://www.flipkart.com/kerry-flared-women-blue-jeans/p/itma54833c18c471,KERRY Flared Women Dark Blue Jeans Women Flared Mid Rise Dark Blue Jeans,rise jean mid blue flare kerri woman dark
1327,Tokyo Talkies,Women Boyfriend Mid Rise Grey Jeans,Tokyo Talkies Boyfriend Women Grey Jeans,479.0,3.1,https://www.flipkart.com/tokyo-talkies-boyfriend-women-grey-jeans/p/itme31253d02116d,Tokyo Talkies Boyfriend Women Grey Jeans Women Boyfriend Mid Rise Grey Jeans,rise grey talki mid boyfriend jean woman tokyo
1328,BEARSON,Women Skinny High Rise Dark Blue Jeans,BEARSON Skinny Women Dark Blue Jeans,680.0,3.8,https://www.flipkart.com/bearson-skinny-women-dark-blue-jeans/p/itm8e7a7fc590c8e,BEARSON Skinny Women Dark Blue Jeans Women Skinny High Rise Dark Blue Jeans,rise high bearson blue jean skinni woman dark
1329,Ira Collections,Women Regular High Rise Blue Jeans,Ira Collections Regular Women Blue Jeans,386.0,3.7,https://www.flipkart.com/ira-collections-regular-women-blue-jeans/p/itm01abe8282888d,Ira Collections Regular Women Blue Jeans Women Regular High Rise Blue Jeans,rise regular blue collect high ira jean woman
1330,Outerwear,Women Slim Mid Rise Light Blue Jeans,Outerwear Slim Women Light Blue Jeans,301.0,3.5,https://www.flipkart.com/outerwear-slim-women-light-blue-jeans/p/itm583cc0eac2d4d,Outerwear Slim Women Light Blue Jeans Women Slim Mid Rise Light Blue Jeans,rise slim light outerwear mid blue jean woman
1331,JustFaith,Women Slim High Rise Black Jeans,JustFaith Slim Women Black Jeans,494.0,4.2,https://www.flipkart.com/justfaith-slim-women-black-jeans/p/itmc35d6030a2091,JustFaith Slim Women Black Jeans Women Slim High Rise Black Jeans,justfaith rise slim high black jean woman
1332,JM JAKMY FASHION,Women Regular Mid Rise Light Blue Jeans,JM JAKMY FASHION Regular Women Light Blue Jeans,266.0,3.8,https://www.flipkart.com/jm-jakmy-fashion-regular-women-light-blue-jeans/p/itm89656e3715266,JM JAKMY FASHION Regular Women Light Blue Jeans Women Regular Mid Rise Light Blue Jeans,rise regular light jean jakmi blue mid jm fashion woman
1333,Tokyo Talkies,Women Skinny Mid Rise Grey Jeans,Tokyo Talkies Skinny Women Grey Jeans,631.0,3.9,https://www.flipkart.com/tokyo-talkies-skinny-women-grey-jeans/p/itmf6uyrbfdkxght,Tokyo Talkies Skinny Women Grey Jeans Women Skinny Mid Rise Grey Jeans,rise grey talki mid jean skinni woman tokyo
1335,KOTTY,Women Regular High Rise Black Jeans,KOTTY Regular Women Black Jeans,599.0,3.6,https://www.flipkart.com/kotty-regular-women-black-jeans/p/itm69d6307d30b97,KOTTY Regular Women Black Jeans Women Regular High Rise Black Jeans,rise regular high kotti black jean woman
1336,TRANDYLOOKS,Women Slim High Rise Black Jeans,TRANDYLOOKS Slim Women Black Jeans,425.0,3.9,https://www.flipkart.com/trandylooks-slim-women-black-jeans/p/itm66c8a2b9a9817,TRANDYLOOKS Slim Women Black Jeans Women Slim High Rise Black Jeans,rise slim high black trandylook jean woman
1339,SASSAFRAS,Women Regular High Rise Blue Jeans,SASSAFRAS Regular Women Blue Jeans,965.0,4.1,https://www.flipkart.com/sassafras-regular-women-blue-jeans/p/itm097f4d1896f70,SASSAFRAS Regular Women Blue Jeans Women Regular High Rise Blue Jeans,rise regular sassafra high blue jean woman
1340,TRANDYLOOKS,Women Slim High Rise Grey Jeans,TRANDYLOOKS Slim Women Grey Jeans,494.0,3.9,https://www.flipkart.com/trandylooks-slim-women-grey-jeans/p/itmc956760472a90,TRANDYLOOKS Slim Women Grey Jeans Women Slim High Rise Grey Jeans,rise slim grey high trandylook jean woman
1341,Tokyo Talkies,Women Flared Mid Rise Light Blue Jeans,Tokyo Talkies Flared Women Light Blue Jeans,569.0,3.7,https://www.flipkart.com/tokyo-talkies-flared-women-light-blue-jeans/p/itm927bd3353af70,Tokyo Talkies Flared Women Light Blue Jeans Women Flared Mid Rise Light Blue Jeans,rise light jean talki mid blue flare woman tokyo
1342,lyrx,Women Flared Mid Rise Black Jeans,lyrx Flared Women Black Jeans,305.0,3.9,https://www.flipkart.com/lyrx-flared-women-black-jeans/p/itma4700fc7ea394,lyrx Flared Women Black Jeans Women Flared Mid Rise Black Jeans,rise jean lyrx mid black flare woman
1343,comfits,Women Slim Mid Rise White Jeans,comfits Slim Women White Jeans,369.0,3.6,https://www.flipkart.com/comfits-slim-women-white-jeans/p/itm69c8b070cba69,comfits Slim Women White Jeans Women Slim Mid Rise White Jeans,rise slim white comfit mid jean woman
1344,STYLOOKS,Women Flared Mid Rise Blue Jeans,STYLOOKS Flared Women Blue Jeans,379.0,3.6,https://www.flipkart.com/stylooks-flared-women-blue-jeans/p/itm5968155b09403,STYLOOKS Flared Women Blue Jeans Women Flared Mid Rise Blue Jeans,rise jean mid blue flare woman stylook
1345,Purpleparka,Women Flared High Rise Blue Jeans,Purpleparka Flared Women Blue Jeans,499.0,4.1,https://www.flipkart.com/purpleparka-flared-women-blue-jeans/p/itm3da7d899f1ef3,Purpleparka Flared Women Blue Jeans Women Flared High Rise Blue Jeans,rise jean purpleparka high blue flare woman
1346,ZaaHii,Women Boyfriend Mid Rise White Jeans,ZaaHii Boyfriend Women White Jeans,493.0,4.0,https://www.flipkart.com/zaahii-boyfriend-women-white-jeans/p/itm45deaadf789c1,ZaaHii Boyfriend Women White Jeans Women Boyfriend Mid Rise White Jeans,rise white zaahii mid boyfriend jean woman
